,Topic_Num,Topic_Perc_Contrib,Keywords,clean_text,Unnamed: 0,created_at2,id,created_at,user.screen_name,user_location,coordinates,text,full_text,retweet_created_at,retweet_full_text,texto_completo,ubicacion_encontrada
989,9.0,0.1935,"social, medium, news, thing, people, platform, stop, give, internet, bad",facebook launches youth portal to educate teens on the platform  how their data is being used theres probably an important gap in attention being paid at internet companies to young kids that are good targets for parental controls      linkremoved  via  usernameremoved   news,692151,2018-05-15,id-996258412014063617,Tue May 15 05:18:09 +0000 2018,bdnews24,"South Quay, London",,"Facebook launches Youth Portal to educate teens on the platform, how their data is being used Theres probably an important gap in attention being paid at internet companies to young kids that are good targets for parental controls ... <linkremoved> via <usernameremoved> #news","Facebook launches Youth Portal to educate teens on the platform, how their data is being used Theres probably an important gap in attention being paid at internet companies to young kids that are good targets for parental controls ... https://t.co/fm0rIfo669 via @bdnews24 #news",,,"Facebook launches Youth Portal to educate teens on the platform, how their data is being used Theres probably an important gap in attention being paid at internet companies to young kids that are good targets for parental controls ... <link removed> via <usernameremoved> #news",United Kingdom
990,9.0,0.1922,"social, medium, news, thing, people, platform, stop, give, internet, bad", usernameremoved  anything from joke videos to fake news can spread like a virus  changing how people feel and act     mr zuckerberg has been subdued by witnessing his creation cause chaos  facebook was tapped by anti rohingya buddhists in myanmar and russian fake news factories ,345519,2018-04-12,id-984283663125934082,Thu Apr 12 04:14:47 +0000 2018,jcdamarquez,"London, England",,"<usernameremoved> Anything from joke videos to fake news can spread like a virus, changing how people feel and act.....Mr Zuckerberg has been subdued by witnessing his creation cause chaos. Facebook was tapped by anti-Rohingya Buddhists in Myanmar and Russian fake news factories.","@dpatrikarakos Anything from joke videos to fake news can spread like a virus, changing how people feel and act.....Mr Zuckerberg has been subdued by witnessing his creation cause chaos. Facebook was tapped by anti-Rohingya Buddhists in Myanmar and Russian fake news factories.",,,"<usernameremoved> Anything from joke videos to fake news can spread like a virus, changing how people feel and act.....Mr Zuckerberg has been subdued by witnessing his creation cause chaos. Facebook was tapped by anti-Rohingya Buddhists in Myanmar and Russian fake news factories.",United Kingdom
991,9.0,0.1921,"social, medium, news, thing, people, platform, stop, give, internet, bad",cambridge analytica  closure will not stop investigation  the closure of cambridge analytica will not stop a probe into the firms handling of millions of peoples data  investigators have said  via r technology  linkremoved   linkremoved ,609017,2018-05-03,id-992076066104791040,Thu May 03 16:19:00 +0000 2018,lacer2k,"Nice, France",,"Cambridge Analytica: Closure will not stop investigation  The closure of Cambridge Analytica will not stop a probe into the firms handling of millions of peoples data, investigators have said. via/r/technology <linkremoved> <linkremoved>","Cambridge Analytica: Closure will not stop investigation  The closure of Cambridge Analytica will not stop a probe into the firms handling of millions of peoples data, investigators have said. via/r/technology https://t.co/AaYBksdobq https://t.co/uHwslbr1xA",,,"Cambridge Analytica: Closure will not stop investigation  The closure of Cambridge Analytica will not stop a probe into the firms handling of millions of peoples data, investigators have said. via/r/technology <link removed> <link removed>",France
992,9.0,0.1921,"social, medium, news, thing, people, platform, stop, give, internet, bad",  technology  cambridge analytica  closure will not stop investigation   the closure of cambridge analytica will not stop a probe into the firm s handling of millions of people s data  investigators have said   linkremoved   linkremoved ,610471,2018-05-03,id-992165206083145728,Thu May 03 22:13:13 +0000 2018,SARL_SAGER,Paris,,"[#Technology] Cambridge Analytica: Closure will not stop investigation - The closure of Cambridge Analytica will not stop a probe into the firm's handling of millions of people's data, investigators have said. <linkremoved> <linkremoved>","[#Technology] Cambridge Analytica: Closure will not stop investigation - The closure of Cambridge Analytica will not stop a probe into the firm's handling of millions of people's data, investigators have said. https://t.co/3VHKBID6sm https://t.co/QWW1I2gg0u",,,"[#Technology] Cambridge Analytica: Closure will not stop investigation - The closure of Cambridge Analytica will not stop a probe into the firm's handling of millions of people's data, investigators have said. <link removed> <link removed>",France
993,9.0,0.1918,"social, medium, news, thing, people, platform, stop, give, internet, bad",this is so true  social networks   and some private networks   are the defining force of our age  redefining how power is distributed and how change takes place in our society  politicians are so far from understanding this   linkremoved ,210781,2018-04-10,id-983604333752221696,Tue Apr 10 07:15:22 +0000 2018,Chris_Knowles,"Burwash, England",,"This is so true. Social networks - and some private networks - are the defining force of our age, redefining how power is distributed and how change takes place in our society. Politicians are so far from understanding this. <linkremoved>","This is so true. Social networks - and some private networks - are the defining force of our age, redefining how power is distributed and how change takes place in our society. Politicians are so far from understanding this. https://t.co/TkZMvzQire",,,"This is so true. Social networks - and some private networks - are the defining force of our age, redefining how power is distributed and how change takes place in our society. Politicians are so far from understanding this. <link removed>",United Kingdom
994,9.0,0.1916,"social, medium, news, thing, people, platform, stop, give, internet, bad",cambridge analytica  closure will not stop investigation  the closure of  cambridgeanalytica will not stop a probe into the firm s handling of millions of people s data  investigators have said   facebook   linkremoved ,600662,2018-05-03,id-991917542003347456,Thu May 03 05:49:05 +0000 2018,smartthumb,"London, England",,"Cambridge Analytica: Closure will not stop investigation. The closure of #CambridgeAnalytica will not stop a probe into the firm's handling of millions of people's data, investigators have said. #Facebook  <linkremoved>","Cambridge Analytica: Closure will not stop investigation. The closure of #CambridgeAnalytica will not stop a probe into the firm's handling of millions of people's data, investigators have said. #Facebook  https://t.co/rlYcx6Zdzi",,,"Cambridge Analytica: Closure will not stop investigation. The closure of #CambridgeAnalytica will not stop a probe into the firm's handling of millions of people's data, investigators have said. #Facebook  <link removed>",United Kingdom
995,9.0,0.1913,"social, medium, news, thing, people, platform, stop, give, internet, bad","a wowser piece today by  usernameremoved  on how the established voices of mainstream politicians and media are in denial about how social media has changed everything  every  thing  

zuckerberg runs rings round the political class

 linkremoved ",184266,2018-04-10,id-983677899034316800,Tue Apr 10 12:07:41 +0000 2018,psigrist,London,,"A wowser piece today by <usernameremoved> on how the established voices of mainstream politicians and media are in denial about how social media has changed everything. Every. Thing. 

Zuckerberg runs rings round the political class

<linkremoved>","A wowser piece today by @hugorifkind on how the established voices of mainstream politicians and media are in denial about how social media has changed everything. Every. Thing. 

Zuckerberg runs rings round the political class

https://t.co/6AkFukUrUj",,,"A wowser piece today by <usernameremoved> on how the established voices of mainstream politicians and media are in denial about how social media has changed everything. Every. Thing. 

Zuckerberg runs rings round the political class

<link removed>",United Kingdom
996,9.0,0.1901,"social, medium, news, thing, people, platform, stop, give, internet, bad","dear  usernameremoved 

i want to tell you that because of  facebook many relationships exist in this new social media world  but believe me  you destroyed a huge number of them too 
also  you destroyed the whole social system  the employes in the company also wasting the time on  fb ",140677,2018-04-08,id-982885427869880321,Sun Apr 08 07:38:41 +0000 2018,ayush210,Switzerland,,"Dear <usernameremoved>

I want to tell you that because of #Facebook many relationships exist in this new social media world. But believe me, you destroyed a huge number of them too.
Also, you destroyed the whole social system. The employes in the company also wasting the time on #FB.","Dear @facebook,

I want to tell you that because of #Facebook many relationships exist in this new social media world. But believe me, you destroyed a huge number of them too.
Also, you destroyed the whole social system. The employes in the company also wasting the time on #FB.",,,"Dear <usernameremoved>

I want to tell you that because of #Facebook many relationships exist in this new social media world. But believe me, you destroyed a huge number of them too.
Also, you destroyed the whole social system. The employes in the company also wasting the time on #FB.",Switzerland
997,9.0,0.1898,"social, medium, news, thing, people, platform, stop, give, internet, bad",we ve stopped advertising on  usernameremoved  until mark zuckerberg  usernameremoved  explains in person to the uk panel the steps he will take to end the abuse of trust  in exchange for a free social medium  we accept some data sharing but not misuse    linkremoved ,28755,2018-04-02,id-980844911762264069,Mon Apr 02 16:30:24 +0000 2018,DrinkTg,East Acton London / Kings Langley Hertfordshire,,"We've stopped advertising on <usernameremoved> until Mark Zuckerberg <usernameremoved> explains in person to the UK panel the steps he will take to end the abuse of trust. In exchange for a free social medium, we accept some data sharing but not misuse!  <linkremoved>","We've stopped advertising on @facebook until Mark Zuckerberg @Official_Markfb explains in person to the UK panel the steps he will take to end the abuse of trust. In exchange for a free social medium, we accept some data sharing but not misuse!  https://t.co/hPBMlnueoz",,,"We've stopped advertising on <usernameremoved> until Mark Zuckerberg <usernameremoved> explains in person to the UK panel the steps he will take to end the abuse of trust. In exchange for a free social medium, we accept some data sharing but not misuse!  <link removed>",United Kingdom
998,9.0,0.1894,"social, medium, news, thing, people, platform, stop, give, internet, bad"," usernameremoved   deletefacebook stop using  facebook  it is a waste of your time 
the times when facebook worked as a social media site are long gone 
back in      they switched to the marketing platform they are now 
where people can buy elections like trump did  like the  brexit camp did",25930,2018-04-02,id-980772449787764737,Mon Apr 02 11:42:28 +0000 2018,HansLak,Netherlands,,"<usernameremoved> #DeleteFacebook stop using #Facebook! It is a waste of your time!
The times when Facebook worked as a social media site are long gone!
Back in 2014 they switched to the marketing platform they are now!
Where people can buy elections like TRUMP did! Like the #Brexit camp did","@carolecadwalla #DeleteFacebook stop using #Facebook! It is a waste of your time!
The times when Facebook worked as a social media site are long gone!
Back in 2014 they switched to the marketing platform they are now!
Where people can buy elections like TRUMP did! Like the #Brexit camp did",,,"<usernameremoved> #DeleteFacebook stop using #Facebook! It is a waste of your time!
The times when Facebook worked as a social media site are long gone!
Back in 2014 they switched to the marketing platform they are now!
Where people can buy elections like TRUMP did! Like the #Brexit camp did",Netherlands
999,9.0,0.1891,"social, medium, news, thing, people, platform, stop, give, internet, bad",facebook scraps  outdated  trending news section  as  thankfully  zuckerberg s uninformed notion of it as  personal newspaper   newspapers are there so we learn about the world  not project ourselves on to it  recedes   linkremoved ,777151,2018-06-02,id-1002812958433579008,Sat Jun 02 07:23:35 +0000 2018,robinwilson250,Belfast,,"Facebook scraps 'outdated' trending news section, as (thankfully) Zuckerberg's uninformed notion of it as 'personal newspaper'--newspapers are there so we learn about the world, not project ourselves on to it--recedes: <linkremoved>","Facebook scraps 'outdated' trending news section, as (thankfully) Zuckerberg's uninformed notion of it as 'personal newspaper'--newspapers are there so we learn about the world, not project ourselves on to it--recedes: https://t.co/F7Dx8XPOR6",,,"Facebook scraps 'outdated' trending news section, as (thankfully) Zuckerberg's uninformed notion of it as 'personal newspaper'--newspapers are there so we learn about the world, not project ourselves on to it--recedes: <link removed>",United Kingdom
1000,9.0,0.1887,"social, medium, news, thing, people, platform, stop, give, internet, bad", usernameremoved  hi nir  on  bbcnews you defend social media when speaking about peoples adiction   surely youve heard creators of  facebook regretting how the short term  dopamine driven feedback loops that we have created are destroying how society works   linkremoved ,740350,2018-05-22,id-998726911546281985,Tue May 22 00:47:05 +0000 2018,ThatManSteel,"London, England",,"<usernameremoved> hi Nir, on #bbcnews you defend social media when speaking about peoples adiction.  Surely youve heard creators of #facebook Regretting how The short-term, dopamine-driven feedback loops that we have created are destroying how society works. <linkremoved>","@nireyal hi Nir, on #bbcnews you defend social media when speaking about peoples adiction.  Surely youve heard creators of #facebook Regretting how The short-term, dopamine-driven feedback loops that we have created are destroying how society works. https://t.co/U1oPpXQjt5",,,"<usernameremoved> hi Nir, on #bbcnews you defend social media when speaking about peoples adiction.  Surely youve heard creators of #facebook Regretting how The short-term, dopamine-driven feedback loops that we have created are destroying how society works. <link removed>",United Kingdom
1001,9.0,0.1883,"social, medium, news, thing, people, platform, stop, give, internet, bad","watch as every unionist party  the mainstream media and unionist zoomers from the darkest corners of social media all come out and demand  usernameremoved  spill the beans with their links to ca 

i m sure  usernameremoved  and  usernameremoved  will also be giving substantial coverage   linkremoved ",508264,2018-04-25,id-989181324660535297,Wed Apr 25 16:36:20 +0000 2018,MammothWhale,"Stirling, Scotland",,"Watch as every unionist party, the mainstream media and unionist zoomers from the darkest corners of social media all come out and demand <usernameremoved> spill the beans with their links to CA.

I'm sure <usernameremoved> and <usernameremoved> will also be giving substantial coverage. <linkremoved>","Watch as every unionist party, the mainstream media and unionist zoomers from the darkest corners of social media all come out and demand @scotlandinunion spill the beans with their links to CA.

I'm sure @WeAreSTV and @BBCScotlandNews will also be giving substantial coverage. https://t.co/K6IRhojGfF",,,"Watch as every unionist party, the mainstream media and unionist zoomers from the darkest corners of social media all come out and demand <usernameremoved> spill the beans with their links to CA.

I'm sure <usernameremoved> and <usernameremoved> will also be giving substantial coverage. <link removed>",United Kingdom
1002,9.0,0.188,"social, medium, news, thing, people, platform, stop, give, internet, bad",the focus against  zuckerberg seems to be how companies can still make money from people  but just a little bit more safely     instead of allowing people safe freedom and free use of social media,267211,2018-04-10,id-983790455178584069,Tue Apr 10 19:34:57 +0000 2018,reybekillbrum,Birmingham,,"The focus against #Zuckerberg seems to be how companies can still make money from people, but just a little bit more safely.... Instead of allowing people safe freedom and free use of social media","The focus against #Zuckerberg seems to be how companies can still make money from people, but just a little bit more safely.... Instead of allowing people safe freedom and free use of social media",,,"The focus against #Zuckerberg seems to be how companies can still make money from people, but just a little bit more safely.... Instead of allowing people safe freedom and free use of social media",United Kingdom
1003,9.0,0.1879,"social, medium, news, thing, people, platform, stop, give, internet, bad", usernameremoved   usernameremoved  gets to the good bit  what happens next  but worries that not much will happen  cambridge analytica is pretty much out of the news  worried well accept a life that is awash with fake content and target ads  she worries this is very likely   chi      linkremoved ,528604,2018-04-26,id-989602842095882241,Thu Apr 26 20:31:18 +0000 2018,gingdottwit,"Nottingham, UK",,<usernameremoved> <usernameremoved> gets to the good bit: what happens next? But worries that not much will happen. Cambridge analytica is pretty much out of the news. Worried well accept a life that is awash with fake content and target ads. She worries this is very likely. #chi2018 <linkremoved>,@CHIFilter @SuePGardner gets to the good bit: what happens next? But worries that not much will happen. Cambridge analytica is pretty much out of the news. Worried well accept a life that is awash with fake content and target ads. She worries this is very likely. #chi2018 https://t.co/UeMfRJAn5h,,,<usernameremoved> <usernameremoved> gets to the good bit: what happens next? But worries that not much will happen. Cambridge analytica is pretty much out of the news. Worried well accept a life that is awash with fake content and target ads. She worries this is very likely. #chi2018 <link removed>,United Kingdom
1004,9.0,0.1874,"social, medium, news, thing, people, platform, stop, give, internet, bad","guys  since you type in just a letter at any internet platform   usernameremoved  incl  it will remain within internet 

lets be serious and think what to put in and start with ourselves 

 markzuckerberg 
 facebookdatabreach",369505,2018-04-13,id-984588756207439873,Fri Apr 13 00:27:06 +0000 2018,WertHat,"Paris, France",,"guys, since you type in just a letter at any internet platform, <usernameremoved> incl, it will remain within internet;

lets be serious and think what to put in and start with ourselves.

#MarkZuckerberg 
#FacebookDataBreach","guys, since you type in just a letter at any internet platform, @facebook incl, it will remain within internet;

lets be serious and think what to put in and start with ourselves.

#MarkZuckerberg 
#FacebookDataBreach",,,"guys, since you type in just a letter at any internet platform, <usernameremoved> incl, it will remain within internet;

lets be serious and think what to put in and start with ourselves.

#MarkZuckerberg 
#FacebookDataBreach",France
1005,9.0,0.1873,"social, medium, news, thing, people, platform, stop, give, internet, bad",despite cambridge analyticas unwavering confidence that its employees have acted ethically and lawfully  the siege of media coverage has driven away virtually all of the companys customers and suppliers   linkremoved   linkremoved ,602105,2018-05-03,id-991981360842670081,Thu May 03 10:02:41 +0000 2018,CraigChapple,"Hertfordshire, United Kingdom",,"Despite Cambridge Analyticas unwavering confidence that its employees have acted ethically and lawfully, the siege of media coverage has driven away virtually all of the companys customers and suppliers. <linkremoved> <linkremoved>","Despite Cambridge Analyticas unwavering confidence that its employees have acted ethically and lawfully, the siege of media coverage has driven away virtually all of the companys customers and suppliers. https://t.co/pbBO9cTPXL https://t.co/KYmqvM2pLE",,,"Despite Cambridge Analyticas unwavering confidence that its employees have acted ethically and lawfully, the siege of media coverage has driven away virtually all of the companys customers and suppliers. <link removed> <link removed>",United Kingdom
1006,9.0,0.1869,"social, medium, news, thing, people, platform, stop, give, internet, bad","cancer aware   love this quote  other social media platforms apply lol  
 breastcancer  canceraware  pinkribbon  mammogram  womenshealth  cancer  instagram  facebook  twitter  linkremoved ",697504,2018-05-16,id-996806586294325248,Wed May 16 17:36:24 +0000 2018,CarolynMcAllan,"Scotland, UK",,"Cancer Aware - love this quote (other social media platforms apply lol) 
#breastcancer #canceraware #pinkribbon #mammogram #womenshealth #cancer #Instagram #Facebook #Twitter <linkremoved>","Cancer Aware - love this quote (other social media platforms apply lol) 
#breastcancer #canceraware #pinkribbon #mammogram #womenshealth #cancer #Instagram #Facebook #Twitter https://t.co/3xFiFQnEVf",,,"Cancer Aware - love this quote (other social media platforms apply lol) 
#breastcancer #canceraware #pinkribbon #mammogram #womenshealth #cancer #Instagram #Facebook #Twitter <link removed>",United Kingdom
1007,9.0,0.1867,"social, medium, news, thing, people, platform, stop, give, internet, bad", tell  amazon to stop advertising on breitbart  the fake news site known for propelling donald trump and steve bannon into power and promoting a large swath of climate denying content on its widely read site        companies have already stopped   linkremoved ,517658,2018-04-26,id-989362803894030336,Thu Apr 26 04:37:28 +0000 2018,rayanvar,Germany,,"#Tell #Amazon to stop advertising on Breitbart, the fake news site known for propelling Donald Trump and Steve Bannon into power and promoting a large swath of climate denying content on its widely read site. 2,100 companies have already stopped. <linkremoved>","#Tell #Amazon to stop advertising on Breitbart, the fake news site known for propelling Donald Trump and Steve Bannon into power and promoting a large swath of climate denying content on its widely read site. 2,100 companies have already stopped. https://t.co/YCUX9D07mF",,,"#Tell #Amazon to stop advertising on Breitbart, the fake news site known for propelling Donald Trump and Steve Bannon into power and promoting a large swath of climate denying content on its widely read site. 2,100 companies have already stopped. <link removed>",Germany
1008,9.0,0.1867,"social, medium, news, thing, people, platform, stop, give, internet, bad"," usernameremoved   usernameremoved   usernameremoved  dnc    we gotta beat gop trump in      and        or else we re cooked

dnc    any ideas how to brings our factions together

dnc    let s ban all green  progressives  and true lw independents off social media  they ll never join the gop 

dnc    let s do it      linkremoved ",649970,2018-05-07,id-993560430005104644,Mon May 07 18:37:20 +0000 2018,davealvord164,"Mont Saint-Michel, France",,"<usernameremoved> <usernameremoved> <usernameremoved> DNC-1: We gotta beat GOP/Trump in 2018 and 2020...or else we're cooked

DNC-2: Any ideas how to brings our factions together

DNC-3: Let's ban all Green, Progressives, and True LW Independents off Social Media. They'll never join the GOP.

DNC-4: Let's do it !!! <linkremoved>","@RealTimBlack @OhioGreenParty @facebook DNC-1: We gotta beat GOP/Trump in 2018 and 2020...or else we're cooked

DNC-2: Any ideas how to brings our factions together

DNC-3: Let's ban all Green, Progressives, and True LW Independents off Social Media. They'll never join the GOP.

DNC-4: Let's do it !!! https://t.co/ScXsXy8cAX",,,"<usernameremoved> <usernameremoved> <usernameremoved> DNC-1: We gotta beat GOP/Trump in 2018 and 2020...or else we're cooked

DNC-2: Any ideas how to brings our factions together

DNC-3: Let's ban all Green, Progressives, and True LW Independents off Social Media. They'll never join the GOP.

DNC-4: Let's do it !!! <link removed>",France
1009,9.0,0.1867,"social, medium, news, thing, people, platform, stop, give, internet, bad", usernameremoved  sensible comments on  usernameremoved  on social media use  it seems however  that politicians and the media want to control and filter their constituents but are shown to be largely inept via their efforts  the cambridge analytica debacle provides a cautionary tale ,42820,2018-04-04,id-981441511090016257,Wed Apr 04 08:01:05 +0000 2018,stevemayman,Northern Ireland,,<usernameremoved> Sensible comments on <usernameremoved> on social media use. It seems however  that politicians and the media want to control and filter their constituents but are shown to be largely inept via their efforts. The Cambridge Analytica debacle provides a cautionary tale.,@Jim_F_Ballymena Sensible comments on @bbcgmu on social media use. It seems however  that politicians and the media want to control and filter their constituents but are shown to be largely inept via their efforts. The Cambridge Analytica debacle provides a cautionary tale.,,,<usernameremoved> Sensible comments on <usernameremoved> on social media use. It seems however  that politicians and the media want to control and filter their constituents but are shown to be largely inept via their efforts. The Cambridge Analytica debacle provides a cautionary tale.,Ireland
1010,9.0,0.1867,"social, medium, news, thing, people, platform, stop, give, internet, bad","as the largest social media platform  facebook should be a part of pretty much any marketers  social media strategy  do you know how to customise your news feed to make it easier to curate content  

 linkremoved   usernameremoved   usernameremoved   facebook  socialmedia",541086,2018-04-27,id-989890174652960768,Fri Apr 27 15:33:03 +0000 2018,FlauntDigital,"Leeds, England",,"As the largest social media platform, Facebook should be a part of pretty much any marketers' social media strategy  Do you know how to customise your news feed to make it easier to curate content? 

<linkremoved> <usernameremoved> <usernameremoved> #Facebook #SocialMedia","As the largest social media platform, Facebook should be a part of pretty much any marketers' social media strategy  Do you know how to customise your news feed to make it easier to curate content? 

https://t.co/Bpdq6Cfg6g @JuliaBramble @SMExaminer #Facebook #SocialMedia",,,"As the largest social media platform, Facebook should be a part of pretty much any marketers' social media strategy  Do you know how to customise your news feed to make it easier to curate content? 

<link removed> <usernameremoved> <usernameremoved> #Facebook #SocialMedia",United Kingdom
1011,9.0,0.1867,"social, medium, news, thing, people, platform, stop, give, internet, bad","dnc    we gotta beat gop trump in      and        or else we re cooked

dnc    any ideas how to brings our factions together

dnc    let s ban all green  progressives  and true lw independents off social media  they ll never join the gop 

dnc    let s do it      linkremoved ",649961,2018-05-07,id-993560235901153281,Mon May 07 18:36:34 +0000 2018,davealvord164,"Mont Saint-Michel, France",,"DNC-1: We gotta beat GOP/Trump in 2018 and 2020...or else we're cooked

DNC-2: Any ideas how to brings our factions together

DNC-3: Let's ban all Green, Progressives, and True LW Independents off Social Media. They'll never join the GOP.

DNC-4: Let's do it !!! <linkremoved>","DNC-1: We gotta beat GOP/Trump in 2018 and 2020...or else we're cooked

DNC-2: Any ideas how to brings our factions together

DNC-3: Let's ban all Green, Progressives, and True LW Independents off Social Media. They'll never join the GOP.

DNC-4: Let's do it !!! https://t.co/dLScx2iRsd",,,"DNC-1: We gotta beat GOP/Trump in 2018 and 2020...or else we're cooked

DNC-2: Any ideas how to brings our factions together

DNC-3: Let's ban all Green, Progressives, and True LW Independents off Social Media. They'll never join the GOP.

DNC-4: Let's do it !!! <link removed>",France
1012,9.0,0.1862,"social, medium, news, thing, people, platform, stop, give, internet, bad",there are also tech solutions to loss of trust in media    wikipedia has created a thing of huge value  with almost no money   compare the toxicity of  facebook   so how its done matters   zoewilliams  usernameremoved ,918382,2018-06-28,id-1012399925378895878,Thu Jun 28 18:18:46 +0000 2018,AlastairBreward,"Cambridge, UK",,"There are also tech solutions to loss of trust in media.  #Wikipedia has created a thing of huge value, with almost no money.  Compare the toxicity of #Facebook.  So how its done matters. #ZoeWilliams <usernameremoved>","There are also tech solutions to loss of trust in media.  #Wikipedia has created a thing of huge value, with almost no money.  Compare the toxicity of #Facebook.  So how its done matters. #ZoeWilliams @imagine2027",,,"There are also tech solutions to loss of trust in media.  #Wikipedia has created a thing of huge value, with almost no money.  Compare the toxicity of #Facebook.  So how its done matters. #ZoeWilliams <usernameremoved>",United Kingdom
1013,9.0,0.1862,"social, medium, news, thing, people, platform, stop, give, internet, bad", usernameremoved  to sue  facebook for defamation  enough is enough  it s about time facebook took responsibility  this is about stopping facebook facilitating the ripping off of vulnerable people and destroying my reputation at the same time   linkremoved   linkremoved ,493080,2018-04-23,id-988344847588319232,Mon Apr 23 09:12:28 +0000 2018,GetSafeOnline,United Kingdom,,<usernameremoved> to sue #Facebook for defamation. Enough is enough. It's about time Facebook took responsibility. This is about stopping Facebook facilitating the ripping off of vulnerable people and destroying my reputation at the same time. <linkremoved> <linkremoved>,@MartinSLewis to sue #Facebook for defamation. Enough is enough. It's about time Facebook took responsibility. This is about stopping Facebook facilitating the ripping off of vulnerable people and destroying my reputation at the same time. https://t.co/VQ7hozimW2 https://t.co/slPE3RM6t7,,,<usernameremoved> to sue #Facebook for defamation. Enough is enough. It's about time Facebook took responsibility. This is about stopping Facebook facilitating the ripping off of vulnerable people and destroying my reputation at the same time. <link removed> <link removed>,United Kingdom
1014,9.0,0.1862,"social, medium, news, thing, people, platform, stop, give, internet, bad", usernameremoved  this is an ancient issue exacerbated by the omnipresence and instantaneousness of the web  i wouldnt trust anyone to regulate truth  including most media outlets but  usernameremoved  would do a better job than mark zuckerberg ,753125,2018-05-25,id-1000037934488342528,Fri May 25 15:36:38 +0000 2018,toconnor_ie,"Dublin, Ireland",,"<usernameremoved> This is an ancient issue exacerbated by the omnipresence and instantaneousness of the web. I wouldnt trust anyone to regulate truth, including most media outlets but <usernameremoved> would do a better job than Mark Zuckerberg.","@brokenbottleboy This is an ancient issue exacerbated by the omnipresence and instantaneousness of the web. I wouldnt trust anyone to regulate truth, including most media outlets but @elonmusk would do a better job than Mark Zuckerberg.",,,"<usernameremoved> This is an ancient issue exacerbated by the omnipresence and instantaneousness of the web. I wouldnt trust anyone to regulate truth, including most media outlets but <usernameremoved> would do a better job than Mark Zuckerberg.",Ireland
1015,9.0,0.1862,"social, medium, news, thing, people, platform, stop, give, internet, bad",censoring content diverging from mainstream views constitutes a slippery slope toward undermining first amendment rights altogether  a step toward greater totalitarian rule than already   facebook  linkremoved ,623170,2018-05-04,id-992501070109773825,Fri May 04 20:27:49 +0000 2018,FeltersCottage,"Devon, England",,"Censoring content diverging from mainstream views constitutes a slippery slope toward undermining First Amendment rights altogether, a step toward greater totalitarian rule than already. #Facebook <linkremoved>","Censoring content diverging from mainstream views constitutes a slippery slope toward undermining First Amendment rights altogether, a step toward greater totalitarian rule than already. #Facebook https://t.co/dML4FmIT7P",,,"Censoring content diverging from mainstream views constitutes a slippery slope toward undermining First Amendment rights altogether, a step toward greater totalitarian rule than already. #Facebook <link removed>",United Kingdom
1016,9.0,0.1862,"social, medium, news, thing, people, platform, stop, give, internet, bad","mark zuckerberg is really a modern victor frankenstein  his creation has escaped his control to   become a runaway monster and a danger for all  mary shelley tried to warn us exactly two centuries ago  first edition in        
 facebookenstein  linkremoved ",24711,2018-04-02,id-980795629642436608,Mon Apr 02 13:14:35 +0000 2018,FHeinderyckx,Brussels,,"Mark Zuckerberg is really a modern Victor Frankenstein: His creation has escaped his control to   become a runaway monster and a danger for all. Mary Shelley tried to warn us exactly two centuries ago (first edition in 1818!).
#Facebookenstein <linkremoved>","Mark Zuckerberg is really a modern Victor Frankenstein: His creation has escaped his control to   become a runaway monster and a danger for all. Mary Shelley tried to warn us exactly two centuries ago (first edition in 1818!).
#Facebookenstein https://t.co/j8z0OHiyLy",,,"Mark Zuckerberg is really a modern Victor Frankenstein: His creation has escaped his control to   become a runaway monster and a danger for all. Mary Shelley tried to warn us exactly two centuries ago (first edition in 1818!).
#Facebookenstein <link removed>",Belgium
1017,9.0,0.1856,"social, medium, news, thing, people, platform, stop, give, internet, bad","makers world   with      billion social network users  social media platforms possess an unimaginable amount of  data  why the future of  socialmedia will depend on  artificialintelligence   linkremoved  v   usernameremoved  

 ai  bigdata  smm  digitalmarketing  digital  linkremoved ",476675,2018-04-20,id-987269761527697409,Fri Apr 20 10:00:28 +0000 2018,EMLYON,Lyon / France / Europe,,"MAKERS WORLD | With 2.77 billion social network users, social media platforms possess an unimaginable amount of #data. Why the Future of #SocialMedia Will Depend on #ArtificialIntelligence? <linkremoved> v/ <usernameremoved> 

#AI #Bigdata #SMM #DigitalMarketing #Digital <linkremoved>","MAKERS WORLD | With 2.77 billion social network users, social media platforms possess an unimaginable amount of #data. Why the Future of #SocialMedia Will Depend on #ArtificialIntelligence? https://t.co/kQR8oNQnkf v/ @SmartDataCo 

#AI #Bigdata #SMM #DigitalMarketing #Digital https://t.co/P5xa4Th00Z",,,"MAKERS WORLD | With 2.77 billion social network users, social media platforms possess an unimaginable amount of #data. Why the Future of #SocialMedia Will Depend on #ArtificialIntelligence? <link removed> v/ <usernameremoved> 

#AI #Bigdata #SMM #DigitalMarketing #Digital <link removed>",France
